route_id,path_id,path_type,direction,polyline
145,52,main,go,"[(13.81196, 100.54976), (13.81106, 100.54943), (13.81104, 100.54943), (13.81104, 100.54942), (13.81091, 100.54935), (13.81027, 100.54897), (13.81011, 100.54885), (13.80929, 100.54834), (13.80913, 100.54825), (13.80906, 100.54822), (13.80905, 100.54822), (13.80889, 100.54817), (13.80873, 100.54813), (13.80843, 100.5481), (13.8081, 100.54811), (13.80773, 100.54814), (13.80759, 100.54816), (13.80737, 100.54817), (13.80729, 100.54818), (13.80715, 100.54818), (13.80703, 100.54819), (13.80687, 100.54819), (13.80644, 100.54822), (13.80605, 100.54823), (13.80598, 100.54824), (13.80316, 100.54833), (13.80146, 100.54841), (13.80131, 100.54841), (13.80129, 100.54842), (13.80075, 100.54844), (13.80038, 100.54844), (13.80025, 100.54845), (13.79966, 100.54845), (13.79862, 100.5485), (13.79846, 100.5485), (13.79844, 100.54851), (13.79775, 100.54853), (13.79783, 100.5504), (13.79786, 100.55056), (13.79789, 100.55066), (13.79792, 100.55073), (13.79797, 100.5508), (13.79798, 100.55081), (13.79804, 100.5509), (13.79825, 100.5511), (13.79839, 100.55118), (13.79895, 100.55146), (13.79919, 100.5516), (13.79935, 100.55168), (13.79976, 100.55192), (13.79984, 100.55196), (13.80279, 100.55368), (13.8031, 100.55385), (13.8034, 100.55404), (13.80388, 100.5543), (13.80397, 100.55436), (13.80553, 100.5553), (13.80668, 100.55596), (13.80689, 100.55609), (13.80709, 100.5562), (13.80778, 100.55662), (13.80791, 100.55669), (13.80803, 100.55677), (13.80861, 100.55711), (13.80932, 100.55755), (13.80936, 100.55758), (13.80989, 100.55789), (13.80992, 100.5579), (13.8107, 100.55838), (13.81129, 100.5587), (13.8114, 100.55877), (13.81151, 100.55882), (13.8117, 100.55894), (13.8118, 100.55903), (13.81185, 100.5591), (13.81189, 100.5591), (13.81191, 100.55911), (13.81193, 100.55911), (13.81198, 100.55912), (13.81204, 100.55914), (13.81223, 100.55925), (13.81235, 100.55933), (13.81236, 100.55934), (13.81237, 100.55934), (13.81243, 100.55937), (13.8125, 100.55942), (13.81252, 100.55943), (13.81258, 100.55947), (13.81259, 100.55947), (13.8128, 100.5596), (13.81303, 100.55976), (13.81305, 100.55977), (13.81338, 100.56), (13.8135, 100.56006), (13.81356, 100.5601), (13.81357, 100.5601), (13.81358, 100.56011), (13.81361, 100.56013), (13.81363, 100.56014), (13.8137, 100.56016), (13.81377, 100.56021), (13.8138, 100.56024), (13.81392, 100.56032), (13.81424, 100.56049), (13.8143, 100.56049), (13.81433, 100.5605), (13.81436, 100.56052), (13.81448, 100.56057), (13.81453, 100.5606), (13.81465, 100.56063), (13.81483, 100.56063), (13.81485, 100.56062), (13.81491, 100.56062), (13.81493, 100.56061), (13.815, 100.56059), (13.81512, 100.56053), (13.81513, 100.56052), (13.81514, 100.56049), (13.81517, 100.56047), (13.81524, 100.56041), (13.81528, 100.56035), (13.81533, 100.56024), (13.81535, 100.56015), (13.81535, 100.56006), (13.81533, 100.55998), (13.81529, 100.55986), (13.81523, 100.55978), (13.81512, 100.55968), (13.815, 100.55961), (13.8149, 100.55958), (13.8148, 100.55957), (13.81472, 100.55957), (13.81464, 100.55958), (13.81454, 100.5596), (13.81423, 100.55971), (13.81422, 100.55972), (13.81406, 100.5598), (13.81384, 100.55997), (13.81362, 100.5602), (13.81358, 100.56027), (13.81356, 100.56029), (13.81352, 100.56035), (13.81338, 100.56064), (13.81229, 100.56253), (13.81207, 100.56298), (13.81169, 100.56365), (13.81158, 100.56382), (13.81062, 100.56558), (13.81058, 100.56567), (13.81001, 100.56673), (13.80968, 100.5673), (13.80947, 100.5677), (13.80867, 100.5691), (13.80791, 100.57049), (13.80786, 100.57057), (13.80769, 100.57088), (13.80766, 100.57092), (13.80691, 100.57229), (13.80682, 100.57244), (13.8068, 100.57249), (13.80578, 100.57434), (13.80563, 100.57464), (13.80556, 100.57473), (13.80554, 100.57477), (13.80553, 100.57477), (13.80531, 100.57509), (13.80527, 100.57517), (13.80521, 100.57527), (13.80511, 100.57548), (13.80478, 100.57607), (13.80467, 100.57625), (13.80464, 100.57631), (13.80423, 100.57701), (13.80405, 100.57735), (13.80371, 100.57794), (13.80287, 100.57948), (13.80277, 100.57964), (13.80239, 100.58034), (13.80237, 100.58037), (13.80233, 100.58045), (13.80228, 100.58053), (13.80215, 100.58078), (13.80072, 100.58332), (13.79895, 100.58651), (13.79884, 100.58669), (13.79814, 100.58794), (13.79813, 100.58795), (13.79747, 100.58914), (13.7974, 100.58925), (13.79657, 100.59072), (13.79657, 100.59073), (13.79649, 100.59085), (13.79499, 100.59349), (13.79485, 100.59378), (13.79382, 100.59566), (13.79372, 100.59582), (13.79328, 100.59663), (13.79324, 100.59669), (13.79323, 100.59672), (13.79315, 100.59686), (13.79306, 100.59699), (13.79299, 100.59714), (13.7922, 100.59855), (13.79218, 100.59857), (13.79204, 100.59882), (13.79197, 100.59893), (13.7917, 100.59944), (13.79146, 100.59986), (13.79142, 100.59995), (13.79121, 100.60031), (13.79024, 100.60208), (13.79009, 100.60233), (13.78721, 100.60751), (13.7872, 100.60752), (13.78713, 100.60765), (13.78706, 100.60776), (13.78694, 100.608), (13.78662, 100.60857), (13.78662, 100.60858), (13.78657, 100.60866), (13.78648, 100.60885), (13.78646, 100.60888), (13.78643, 100.60894), (13.7864, 100.60898), (13.78605, 100.60961), (13.78602, 100.60968), (13.78598, 100.60974), (13.78589, 100.60991), (13.78558, 100.61042), (13.78556, 100.61046), (13.78556, 100.61047), (13.78547, 100.61061), (13.78529, 100.61095), (13.7846, 100.61217), (13.78442, 100.61252), (13.78436, 100.61262), (13.78415, 100.61303), (13.78375, 100.61365), (13.78288, 100.61526), (13.78282, 100.61535), (13.78209, 100.6166), (13.78159, 100.61751), (13.78155, 100.61757), (13.78084, 100.61887), (13.78083, 100.6189), (13.78061, 100.61931), (13.7805, 100.61948), (13.77979, 100.62077), (13.77977, 100.62079), (13.77974, 100.62086), (13.77973, 100.62087), (13.77957, 100.62115), (13.77893, 100.62238), (13.77891, 100.6224), (13.77879, 100.62264), (13.77825, 100.6235), (13.77823, 100.62355), (13.77766, 100.62458), (13.77763, 100.62465), (13.7776, 100.62469), (13.77676, 100.62614), (13.77668, 100.6263), (13.77647, 100.62667), (13.77642, 100.62678), (13.77605, 100.62742), (13.77568, 100.6281), (13.77563, 100.62818), (13.77562, 100.62821), (13.77516, 100.62903), (13.77513, 100.6291), (13.77511, 100.62913), (13.7751, 100.62917), (13.77502, 100.62929), (13.77498, 100.62936), (13.77498, 100.62938), (13.77421, 100.63075), (13.77402, 100.63113), (13.77328, 100.63237), (13.77318, 100.63252), (13.77318, 100.63253), (13.77308, 100.63269), (13.77284, 100.63313), (13.77279, 100.63321), (13.77242, 100.6339), (13.77226, 100.63417), (13.77187, 100.63488), (13.77187, 100.63489), (13.77145, 100.63567), (13.77122, 100.63605), (13.77118, 100.63613), (13.77105, 100.63633), (13.77066, 100.63704), (13.77061, 100.63712), (13.77035, 100.63761), (13.7697, 100.63876), (13.76967, 100.6388), (13.76961, 100.63891), (13.76963, 100.63899), (13.76963, 100.639), (13.76942, 100.63938), (13.76942, 100.63939), (13.76938, 100.63945), (13.7691, 100.63995), (13.76898, 100.64014), (13.76894, 100.64023), (13.76836, 100.64126), (13.76831, 100.64133), (13.76793, 100.64203), (13.76791, 100.64205), (13.76786, 100.64214), (13.76784, 100.64219), (13.76735, 100.64307), (13.76732, 100.64311), (13.76728, 100.6432), (13.76723, 100.64329), (13.7672, 100.64332), (13.76717, 100.64339), (13.76713, 100.64345), (13.76711, 100.64351), (13.76625, 100.64506), (13.7662, 100.64517), (13.76618, 100.64524), (13.76618, 100.64527), (13.76616, 100.64534), (13.76615, 100.6454), (13.76602, 100.6454), (13.76597, 100.64541), (13.76561, 100.64545), (13.76557, 100.64545), (13.76469, 100.64557), (13.76465, 100.64558), (13.76462, 100.64558), (13.76457, 100.64559), (13.76417, 100.64563), (13.76368, 100.64566), (13.76341, 100.64566), (13.76315, 100.64564), (13.76274, 100.64563), (13.76271, 100.64564), (13.76268, 100.64564), (13.76261, 100.64566), (13.7625, 100.64567), (13.76245, 100.64566), (13.76244, 100.64566), (13.76239, 100.64565), (13.76191, 100.64562), (13.76072, 100.64558), (13.7604, 100.6456), (13.76031, 100.6456), (13.76024, 100.64561), (13.76005, 100.64562), (13.75958, 100.64567), (13.75941, 100.64568), (13.75857, 100.64578), (13.75829, 100.6458), (13.7579, 100.64585), (13.75653, 100.64598), (13.75566, 100.64603), (13.75535, 100.64603), (13.75504, 100.646), (13.75499, 100.646), (13.75467, 100.64597), (13.75417, 100.64589), (13.7539, 100.64586), (13.75374, 100.64583), (13.75312, 100.64565), (13.75307, 100.64563), (13.75292, 100.64559), (13.75274, 100.64553), (13.75264, 100.64551), (13.75205, 100.64534), (13.75194, 100.6453), (13.75116, 100.64508), (13.75114, 100.64508), (13.75103, 100.64504), (13.75097, 100.64503), (13.7508, 100.64497), (13.75068, 100.64494), (13.75044, 100.64486), (13.7501, 100.64478), (13.7501, 100.64477), (13.74999, 100.64475), (13.7498, 100.64469), (13.74894, 100.64446), (13.74873, 100.64439), (13.74762, 100.64407), (13.74749, 100.64404), (13.74693, 100.64388), (13.74657, 100.64379), (13.74651, 100.64377), (13.74632, 100.64373), (13.74607, 100.64366), (13.74605, 100.64366), (13.74591, 100.64362), (13.74583, 100.64361), (13.74573, 100.64359), (13.74558, 100.64357), (13.74367, 100.64312), (13.74361, 100.6431), (13.74355, 100.64309), (13.74336, 100.64304), (13.74327, 100.64301), (13.74198, 100.64269), (13.74119, 100.64252), (13.73839, 100.64181), (13.73837, 100.64181), (13.73834, 100.6418), (13.73829, 100.6418), (13.7382, 100.64178), (13.73817, 100.64177), (13.73813, 100.64177), (13.73805, 100.64175), (13.73761, 100.64167), (13.73728, 100.64159), (13.73722, 100.64158), (13.73706, 100.64154), (13.73703, 100.64154), (13.7363, 100.64132), (13.73617, 100.64129), (13.73584, 100.64119), (13.73556, 100.64113), (13.73555, 100.64113), (13.73548, 100.64111), (13.73534, 100.64111), (13.73518, 100.64115), (13.73495, 100.64117), (13.73472, 100.64118), (13.73471, 100.64119), (13.73451, 100.64121), (13.73388, 100.64124), (13.73379, 100.64125), (13.73358, 100.64126), (13.73337, 100.64128), (13.73333, 100.64128), (13.73331, 100.64127), (13.7332, 100.64127), (13.73237, 100.64134), (13.73152, 100.64139), (13.73047, 100.6415), (13.73033, 100.6415), (13.73011, 100.64152), (13.73005, 100.64152), (13.72922, 100.64158), (13.7289, 100.64159), (13.72867, 100.64162), (13.72849, 100.64163), (13.72831, 100.64165), (13.72795, 100.64166), (13.72605, 100.64181), (13.72588, 100.64183), (13.72508, 100.64189), (13.72498, 100.64189), (13.72461, 100.64193), (13.72452, 100.64193), (13.7201, 100.64225), (13.72005, 100.64225), (13.71913, 100.64236), (13.71636, 100.64302), (13.7163, 100.64304), (13.71628, 100.64304), (13.7162, 100.64306), (13.71614, 100.64307), (13.71611, 100.64308), (13.71589, 100.64313), (13.71583, 100.64315), (13.71571, 100.64317), (13.71438, 100.6435), (13.7141, 100.64355), (13.71403, 100.64357), (13.71383, 100.64361), (13.71377, 100.64363), (13.71368, 100.64365), (13.71365, 100.64366), (13.71354, 100.64367), (13.71336, 100.64371), (13.71307, 100.64376), (13.71302, 100.64378), (13.71285, 100.64381), (13.71278, 100.64383), (13.7127, 100.64384), (13.71226, 100.64396), (13.71211, 100.64399), (13.71193, 100.64404), (13.70969, 100.64456), (13.70963, 100.64458), (13.70779, 100.64502), (13.707, 100.64519), (13.70681, 100.64524), (13.70615, 100.64538), (13.70548, 100.64555), (13.70545, 100.64555), (13.70507, 100.64564), (13.70472, 100.6457), (13.70167, 100.6464), (13.70109, 100.64655), (13.70065, 100.64665), (13.70055, 100.64668), (13.70022, 100.64675), (13.70006, 100.6468), (13.69768, 100.64738), (13.69724, 100.64746), (13.6972, 100.64746), (13.69697, 100.6475), (13.69634, 100.64756), (13.69582, 100.64756), (13.69503, 100.64752), (13.6948, 100.64752), (13.69464, 100.64751), (13.69364, 100.64739), (13.69228, 100.64727), (13.69218, 100.64727), (13.6918, 100.64724), (13.69078, 100.64719), (13.69056, 100.64717), (13.69039, 100.64717), (13.69006, 100.64713), (13.6894, 100.64709), (13.68799, 100.64697), (13.68789, 100.64695), (13.68732, 100.64688), (13.68665, 100.64682), (13.6866, 100.64682), (13.68643, 100.6468), (13.68632, 100.6468), (13.68611, 100.64678), (13.68598, 100.64678), (13.68501, 100.64671), (13.68469, 100.64671), (13.6846, 100.6467), (13.68431, 100.64669), (13.68417, 100.64667), (13.68405, 100.64666), (13.68389, 100.64666), (13.68362, 100.64664), (13.68273, 100.64654), (13.6825, 100.64653), (13.68246, 100.64651), (13.68244, 100.64648), (13.6824, 100.64646), (13.68216, 100.64645), (13.67781, 100.6461), (13.67776, 100.64609), (13.67771, 100.64609), (13.6769, 100.64603), (13.67682, 100.64603), (13.67392, 100.6458), (13.67377, 100.6458), (13.67375, 100.64581), (13.67374, 100.64582), (13.67372, 100.64583), (13.67352, 100.64582), (13.67278, 100.64575), (13.67268, 100.64575), (13.67257, 100.64574), (13.67254, 100.64573), (13.67229, 100.64569), (13.67214, 100.64568), (13.67116, 100.64555), (13.66832, 100.64495), (13.6682, 100.64493), (13.66633, 100.64453), (13.66615, 100.6445), (13.66607, 100.64448), (13.66589, 100.64445), (13.66588, 100.64444), (13.66583, 100.64443), (13.66579, 100.64443), (13.66575, 100.64442), (13.66573, 100.64441), (13.6657, 100.64441), (13.66568, 100.6444), (13.66564, 100.6444), (13.66557, 100.64438), (13.66546, 100.64436), (13.66536, 100.64433), (13.66498, 100.64426), (13.66492, 100.64424), (13.6649, 100.64424), (13.66483, 100.64422), (13.66416, 100.64409), (13.66354, 100.64395), (13.66142, 100.64353), (13.66072, 100.64337), (13.6592, 100.64308), (13.65733, 100.64269), (13.6573, 100.64269), (13.65686, 100.64259), (13.65656, 100.64251), (13.65623, 100.64244), (13.65616, 100.64243), (13.65603, 100.6424), (13.65518, 100.64226), (13.65512, 100.64224), (13.6551, 100.64224), (13.65504, 100.64223), (13.65496, 100.64221), (13.65495, 100.64221), (13.65363, 100.64193), (13.6531, 100.6418), (13.65278, 100.6417), (13.65215, 100.64145), (13.65181, 100.64129), (13.65031, 100.64041), (13.64982, 100.64006), (13.64981, 100.64005), (13.64961, 100.63993), (13.64944, 100.63984), (13.64937, 100.63979), (13.64927, 100.63974), (13.6478, 100.63888), (13.64768, 100.6388), (13.64674, 100.63825), (13.64662, 100.63817), (13.64603, 100.63782), (13.64602, 100.63782), (13.646, 100.63781), (13.64578, 100.63767), (13.64573, 100.63763), (13.64565, 100.63759), (13.64561, 100.63756), (13.64553, 100.63752), (13.64449, 100.63691), (13.64442, 100.63686), (13.6433, 100.63621), (13.64329, 100.63621), (13.64188, 100.63538), (13.64187, 100.63538), (13.64179, 100.63533), (13.64135, 100.63509), (13.64073, 100.63472), (13.64066, 100.63467), (13.64043, 100.63454), (13.64008, 100.6343), (13.64003, 100.63426), (13.63941, 100.63395), (13.63673, 100.63234), (13.63666, 100.63229), (13.63519, 100.63144), (13.63507, 100.63138), (13.63488, 100.63127), (13.63484, 100.63124), (13.63419, 100.63088), (13.6341, 100.63081), (13.63168, 100.62931), (13.63142, 100.62916), (13.63141, 100.62915), (13.62974, 100.62817), (13.62973, 100.62817), (13.62972, 100.62816), (13.62845, 100.62743), (13.62844, 100.62742), (13.62843, 100.62742), (13.62765, 100.62698), (13.62675, 100.6265), (13.625, 100.62563), (13.62477, 100.62553), (13.62466, 100.6255), (13.62441, 100.62539), (13.62349, 100.62491), (13.62331, 100.62483), (13.62269, 100.62446), (13.62129, 100.62377), (13.62113, 100.6237), (13.61998, 100.6231), (13.6195, 100.62289), (13.61711, 100.62169), (13.61654, 100.62138), (13.61637, 100.62131), (13.61624, 100.62124), (13.61618, 100.62122), (13.61613, 100.62119), (13.61586, 100.62107), (13.61577, 100.62102), (13.61564, 100.62097), (13.61528, 100.6208), (13.61505, 100.62067), (13.61395, 100.61999), (13.61379, 100.6199), (13.61342, 100.61966), (13.61338, 100.61964), (13.61328, 100.61957), (13.61302, 100.61941), (13.61298, 100.61938), (13.61286, 100.61931), (13.61282, 100.61928), (13.61268, 100.61921), (13.61015, 100.61765), (13.61011, 100.61762), (13.60958, 100.61731), (13.60952, 100.61727), (13.60947, 100.61725), (13.60854, 100.61668), (13.60801, 100.61633), (13.60669, 100.61553), (13.60614, 100.61524), (13.60609, 100.6152), (13.60504, 100.61474), (13.60496, 100.61471), (13.60456, 100.61452), (13.60372, 100.61417), (13.60204, 100.61341), (13.60146, 100.61318), (13.60072, 100.61296), (13.59998, 100.6128), (13.59929, 100.61268), (13.59854, 100.61253), (13.59821, 100.61242), (13.59802, 100.61233), (13.59782, 100.61221), (13.59764, 100.61209), (13.59745, 100.61195), (13.59721, 100.61171), (13.59703, 100.61151), (13.59686, 100.61126), (13.59685, 100.61123), (13.59683, 100.61121), (13.59682, 100.61118), (13.59677, 100.61108), (13.59676, 100.61107), (13.59557, 100.60831), (13.59554, 100.60821), (13.5955, 100.60803), (13.59545, 100.6079), (13.59541, 100.60777), (13.59533, 100.60756), (13.59533, 100.60755), (13.59532, 100.60754), (13.59528, 100.60741), (13.59523, 100.60728), (13.59519, 100.60721), (13.59516, 100.60714), (13.59524, 100.6071), (13.59531, 100.60705), (13.59539, 100.60701), (13.59547, 100.60695), (13.59554, 100.60691), (13.59571, 100.60679), (13.59595, 100.60651), (13.59599, 100.60645), (13.596, 100.60642), (13.59611, 100.60626), (13.59612, 100.60623), (13.59619, 100.60612), (13.59634, 100.60582), (13.5965, 100.60545), (13.59658, 100.60529), (13.59658, 100.60528), (13.5967, 100.60504), (13.59687, 100.60465), (13.59688, 100.60464), (13.59692, 100.60457), (13.59701, 100.60435), (13.59703, 100.60432), (13.59708, 100.60422), (13.59712, 100.60412), (13.59753, 100.60326), (13.59761, 100.60307), (13.59789, 100.60248), (13.5981, 100.602), (13.59867, 100.6008), (13.59875, 100.60065), (13.59909, 100.59993), (13.59912, 100.59985), (13.5994, 100.59924), (13.59944, 100.59913), (13.59957, 100.59888), (13.59973, 100.5985), (13.60007, 100.5978), (13.60013, 100.59761), (13.60009, 100.59761), (13.5998, 100.59764), (13.59968, 100.59764), (13.59945, 100.59762), (13.59937, 100.59762), (13.59928, 100.59761), (13.59908, 100.5976), (13.59806, 100.59738), (13.59747, 100.59719), (13.59721, 100.59724), (13.59664, 100.59742), (13.59609, 100.59749), (13.59585, 100.59753), (13.59501, 100.59756), (13.59491, 100.59755), (13.59482, 100.59755), (13.59446, 100.59753), (13.59436, 100.59751), (13.59407, 100.59749), (13.59402, 100.59748), (13.59383, 100.59749), (13.5937, 100.59749), (13.5935, 100.59747), (13.5933, 100.59746), (13.593, 100.59738), (13.59242, 100.59712), (13.59228, 100.59707), (13.59209, 100.59698), (13.59194, 100.59692), (13.59179, 100.59687), (13.5917, 100.59685), (13.59163, 100.59686), (13.59122, 100.59696), (13.59079, 100.59712), (13.59078, 100.59713), (13.59078, 100.59716), (13.59077, 100.59716), (13.59077, 100.59717), (13.59075, 100.59719), (13.59075, 100.5972), (13.59074, 100.5972), (13.59072, 100.59722), (13.59071, 100.59722), (13.5907, 100.59723), (13.59069, 100.59723), (13.59068, 100.59724), (13.59062, 100.59724), (13.59061, 100.59723), (13.59059, 100.59723), (13.59058, 100.59722), (13.59057, 100.59722), (13.59055, 100.5972), (13.59002, 100.59743)]"
